#      date    lon    lat    value 
cdo(1) remapnn: Nearest neighbor weights from lonlat (9x9) to lonlat (1x1) grid
 1982-07-01 -97.1333 19.0533 12.87344 
 1982-08-01 -97.1333 19.0533 13.07241 
 1982-09-01 -97.1333 19.0533 13.50405 
 1982-10-01 -97.1333 19.0533 12.31924 
 1982-11-01 -97.1333 19.0533 10.88125 
 1982-12-01 -97.1333 19.0533 9.780664 
 1983-01-01 -97.1333 19.0533 8.912745 
 1983-02-01 -97.1333 19.0533 9.847071 
 1983-03-01 -97.1333 19.0533 12.16152 
 1983-04-01 -97.1333 19.0533 14.51187 
 1983-05-01 -97.1333 19.0533 16.18643 
 1983-06-01 -97.1333 19.0533 15.41885 
 1983-07-01 -97.1333 19.0533 13.59609 
 1983-08-01 -97.1333 19.0533 13.79556 
 1983-09-01 -97.1333 19.0533 13.83047 
 1983-10-01 -97.1333 19.0533 12.33926 
 1983-11-01 -97.1333 19.0533  12.0856 
 1983-12-01 -97.1333 19.0533  10.2377 
 1984-01-01 -97.1333 19.0533 9.109278 
 1984-02-01 -97.1333 19.0533 10.28848 
 1984-03-01 -97.1333 19.0533 12.59683 
 1984-04-01 -97.1333 19.0533 15.10171 
 1984-05-01 -97.1333 19.0533 13.48208 
 1984-06-01 -97.1333 19.0533 13.73403 
 1984-07-01 -97.1333 19.0533 13.14663 
 1984-08-01 -97.1333 19.0533 13.02554 
 1984-09-01 -97.1333 19.0533  13.1437 
 1984-10-01 -97.1333 19.0533 13.25186 
 1984-11-01 -97.1333 19.0533 10.69766 
 1984-12-01 -97.1333 19.0533 9.850245 
 1985-01-01 -97.1333 19.0533 9.386377 
 1985-02-01 -97.1333 19.0533 10.01235 
 1985-03-01 -97.1333 19.0533 11.95986 
 1985-04-01 -97.1333 19.0533 12.78457 
 1985-05-01 -97.1333 19.0533 14.07974 
 1985-06-01 -97.1333 19.0533 14.11221 
 1985-07-01 -97.1333 19.0533 13.15542 
 1985-08-01 -97.1333 19.0533 13.59121 
 1985-09-01 -97.1333 19.0533 13.07681 
 1985-10-01 -97.1333 19.0533 12.32314 
 1985-11-01 -97.1333 19.0533  11.1752 
 1985-12-01 -97.1333 19.0533 9.745752 
 1986-01-01 -97.1333 19.0533  8.17837 
 1986-02-01 -97.1333 19.0533 10.67642 
 1986-03-01 -97.1333 19.0533 10.44106 
 1986-04-01 -97.1333 19.0533 13.45107 
 1986-05-01 -97.1333 19.0533 14.24673 
 1986-06-01 -97.1333 19.0533 13.95718 
 1986-07-01 -97.1333 19.0533 12.51089 
 1986-08-01 -97.1333 19.0533 13.50698 
 1986-09-01 -97.1333 19.0533 13.40249 
 1986-10-01 -97.1333 19.0533  12.7189 
 1986-11-01 -97.1333 19.0533 12.24526 
 1986-12-01 -97.1333 19.0533 10.25161 
 1987-01-01 -97.1333 19.0533 9.957666 
 1987-02-01 -97.1333 19.0533 11.53604 
 1987-03-01 -97.1333 19.0533 12.41323 
 1987-04-01 -97.1333 19.0533 12.64517 
 1987-05-01 -97.1333 19.0533 13.75527 
 1987-06-01 -97.1333 19.0533 14.50161 
 1987-07-01 -97.1333 19.0533 13.71865 
 1987-08-01 -97.1333 19.0533 13.97012 
 1987-09-01 -97.1333 19.0533 14.66226 
 1987-10-01 -97.1333 19.0533 11.43814 
 1987-11-01 -97.1333 19.0533 11.37881 
 1987-12-01 -97.1333 19.0533 11.69961 
 1988-01-01 -97.1333 19.0533 9.080713 
 1988-02-01 -97.1333 19.0533 10.60391 
 1988-03-01 -97.1333 19.0533  12.0458 
 1988-04-01 -97.1333 19.0533  14.3749 
 1988-05-01 -97.1333 19.0533 14.62344 
 1988-06-01 -97.1333 19.0533 14.02749 
 1988-07-01 -97.1333 19.0533 13.82144 
 1988-08-01 -97.1333 19.0533 13.99453 
 1988-09-01 -97.1333 19.0533 13.83242 
 1988-10-01 -97.1333 19.0533 12.08486 
 1988-11-01 -97.1333 19.0533 11.79507 
 1988-12-01 -97.1333 19.0533 9.768457 
 1989-01-01 -97.1333 19.0533 10.29458 
 1989-02-01 -97.1333 19.0533 9.742334 
 1989-03-01 -97.1333 19.0533 11.08389 
 1989-04-01 -97.1333 19.0533 12.18789 
 1989-05-01 -97.1333 19.0533 13.89736 
 1989-06-01 -97.1333 19.0533  14.1127 
 1989-07-01 -97.1333 19.0533 13.47988 
 1989-08-01 -97.1333 19.0533 13.85049 
 1989-09-01 -97.1333 19.0533 13.26187 
 1989-10-01 -97.1333 19.0533 12.21621 
 1989-11-01 -97.1333 19.0533 11.83315 
 1989-12-01 -97.1333 19.0533 9.637598 
 1990-01-01 -97.1333 19.0533 10.23477 
 1990-02-01 -97.1333 19.0533 10.58584 
 1990-03-01 -97.1333 19.0533 11.80239 
 1990-04-01 -97.1333 19.0533 13.30532 
 1990-05-01 -97.1333 19.0533 14.81021 
 1990-06-01 -97.1333 19.0533 13.90933 
 1990-07-01 -97.1333 19.0533 13.68228 
 1990-08-01 -97.1333 19.0533  13.5353 
 1990-09-01 -97.1333 19.0533 13.82388 
